date,ticker,open,high,low,close,adj_close,volume,dividends,stock_splits
2025-10-28,AAPL,268.989990234375,269.8900146484375,268.1499938964844,269.0,268.4882507324219,41534800,0.0,0.0
2025-10-29,AAPL,269.2799987792969,271.4100036621094,267.1099853515625,269.70001220703125,269.1869201660156,51086700,0.0,0.0
2025-10-30,AAPL,271.989990234375,274.1400146484375,268.4800109863281,271.3999938964844,270.8836669921875,69886500,0.0,0.0
2025-10-31,AAPL,276.989990234375,277.32000732421875,269.1600036621094,270.3699951171875,269.85565185546875,86167100,0.0,0.0
2025-11-03,AAPL,270.4200134277344,270.8500061035156,266.25,269.04998779296875,268.53814697265625,50194600,0.0,0.0
2025-11-04,AAPL,268.3299865722656,271.489990234375,267.6199951171875,270.0400085449219,269.5262756347656,49274800,0.0,0.0
2025-11-05,AAPL,268.6099853515625,271.70001220703125,266.92999267578125,270.1400146484375,269.6260986328125,43683100,0.0,0.0
2025-11-06,AAPL,267.8900146484375,273.3999938964844,267.8900146484375,269.7699890136719,269.25677490234375,51204000,0.0,0.0
2025-11-07,AAPL,269.79998779296875,272.2900085449219,266.7699890136719,268.4700012207031,267.9592590332031,48227400,0.0,0.0
2025-11-10,AAPL,268.9599914550781,273.7300109863281,267.4599914550781,269.42999267578125,269.1781311035156,41312400,0.26,0.0
2025-11-11,AAPL,269.80999755859375,275.9100036621094,269.79998779296875,275.25,274.99267578125,46208300,0.0,0.0
2025-11-12,AAPL,275.0,275.7300109863281,271.70001220703125,273.4700012207031,273.21435546875,48398000,0.0,0.0
2025-11-13,AAPL,274.1099853515625,276.70001220703125,272.0899963378906,272.95001220703125,272.6948547363281,49602800,0.0,0.0
2025-11-14,AAPL,271.04998779296875,275.9599914550781,269.6000061035156,272.4100036621094,272.15533447265625,47431300,0.0,0.0
2025-11-17,AAPL,268.82000732421875,270.489990234375,265.7300109863281,267.4599914550781,267.2099609375,45018300,0.0,0.0
2025-11-18,AAPL,269.989990234375,270.7099914550781,265.32000732421875,267.44000244140625,267.19000244140625,45677300,0.0,0.0
2025-11-19,AAPL,265.5299987792969,272.2099914550781,265.5,268.55999755859375,268.3089294433594,40424500,0.0,0.0
2025-11-20,AAPL,270.8299865722656,275.42999267578125,265.9200134277344,266.25,266.0010986328125,45823600,0.0,0.0
2025-11-21,AAPL,265.95001220703125,273.3299865722656,265.6700134277344,271.489990234375,271.2361755371094,59030800,0.0,0.0
2025-11-24,AAPL,270.8999938964844,277.0,270.8999938964844,275.9200134277344,275.6620788574219,65585800,0.0,0.0
2025-11-25,AAPL,275.2699890136719,280.3800048828125,275.25,276.9700012207031,276.7110900878906,46914200,0.0,0.0
2025-11-26,AAPL,276.9599914550781,279.5299987792969,276.6300048828125,277.54998779296875,277.29052734375,33431400,0.0,0.0
2025-11-28,AAPL,277.260009765625,279.0,275.989990234375,278.8500061035156,278.5893249511719,20135600,0.0,0.0
2025-12-01,AAPL,278.010009765625,283.4200134277344,276.1400146484375,283.1000061035156,282.8353576660156,46587700,0.0,0.0
2025-12-02,AAPL,283.0,287.3999938964844,282.6300048828125,286.19000244140625,285.9224548339844,53669500,0.0,0.0
2025-12-03,AAPL,286.20001220703125,288.6199951171875,283.29998779296875,284.1499938964844,283.8843688964844,43538700,0.0,0.0
2025-12-04,AAPL,284.1000061035156,284.7300109863281,278.5899963378906,280.70001220703125,280.4375915527344,43989100,0.0,0.0
2025-12-05,AAPL,280.5400085449219,281.1400146484375,278.04998779296875,278.7799987792969,278.5193786621094,47265800,0.0,0.0
2025-12-08,AAPL,278.1300048828125,279.6700134277344,276.1499938964844,277.8900146484375,277.6302185058594,38211800,0.0,0.0
2025-12-09,AAPL,278.1600036621094,280.0299987792969,276.9200134277344,277.17999267578125,276.9208679199219,32193300,0.0,0.0
2025-12-10,AAPL,277.75,279.75,276.44000244140625,278.7799987792969,278.5193786621094,33038300,0.0,0.0
2025-12-11,AAPL,279.1000061035156,279.5899963378906,273.80999755859375,278.0299987792969,277.77008056640625,33248000,0.0,0.0
2025-12-12,AAPL,277.8999938964844,279.2200012207031,276.82000732421875,278.2799987792969,278.0198669433594,39532900,0.0,0.0
2025-12-15,AAPL,280.1499938964844,280.1499938964844,272.8399963378906,274.1099853515625,273.8537292480469,50409100,0.0,0.0
2025-12-16,AAPL,272.82000732421875,275.5,271.7900085449219,274.6099853515625,274.353271484375,37648600,0.0,0.0
2025-12-17,AAPL,275.010009765625,276.1600036621094,271.6400146484375,271.8399963378906,271.58587646484375,50138700,0.0,0.0
2025-12-18,AAPL,273.6099853515625,273.6300048828125,266.95001220703125,272.19000244140625,271.935546875,51630700,0.0,0.0
2025-12-19,AAPL,272.1499938964844,274.6000061035156,269.8999938964844,273.6700134277344,273.4141845703125,144632000,0.0,0.0
2025-12-22,AAPL,272.8599853515625,273.8800048828125,270.510009765625,270.9700012207031,270.7166748046875,36571800,0.0,0.0
2025-12-23,AAPL,270.8399963378906,272.5,269.55999755859375,272.3599853515625,272.1053771972656,29642000,0.0,0.0
2025-12-24,AAPL,272.3399963378906,275.42999267578125,272.20001220703125,273.80999755859375,273.55401611328125,17910600,0.0,0.0
2025-12-26,AAPL,274.1600036621094,275.3699951171875,272.8599853515625,273.3999938964844,273.1444091796875,21521800,0.0,0.0
2025-12-29,AAPL,272.69000244140625,274.3599853515625,272.3500061035156,273.760009765625,273.50408935546875,23715200,0.0,0.0
2025-12-30,AAPL,272.80999755859375,274.0799865722656,272.2799987792969,273.0799865722656,272.82470703125,22139600,0.0,0.0
2025-12-31,AAPL,273.05999755859375,273.67999267578125,271.75,271.8599853515625,271.6058349609375,27293600,0.0,0.0
2026-01-02,AAPL,272.260009765625,277.8399963378906,269.0,271.010009765625,270.75665283203125,37838100,0.0,0.0
2026-01-05,AAPL,270.6400146484375,271.510009765625,266.1400146484375,267.260009765625,267.0101623535156,45647200,0.0,0.0
2026-01-06,AAPL,267.0,267.54998779296875,262.1199951171875,262.3599853515625,262.1147155761719,52352100,0.0,0.0
2026-01-07,AAPL,263.20001220703125,263.67999267578125,259.80999755859375,260.3299865722656,260.08660888671875,48309800,0.0,0.0
2026-01-08,AAPL,257.0199890136719,259.2900085449219,255.6999969482422,259.0400085449219,258.7978515625,50419300,0.0,0.0
2026-01-09,AAPL,259.0799865722656,260.2099914550781,256.2200012207031,259.3699951171875,259.1275329589844,39997000,0.0,0.0
2026-01-12,AAPL,259.1600036621094,261.29998779296875,256.79998779296875,260.25,260.0067138671875,45263800,0.0,0.0
2026-01-13,AAPL,258.7200012207031,261.80999755859375,258.3900146484375,261.04998779296875,260.8059387207031,45730800,0.0,0.0
2026-01-14,AAPL,259.489990234375,261.82000732421875,256.7099914550781,259.9599914550781,259.71697998046875,40019400,0.0,0.0
2026-01-15,AAPL,260.6499938964844,261.0400085449219,257.04998779296875,258.2099914550781,257.9685974121094,39388600,0.0,0.0
2026-01-16,AAPL,257.8999938964844,258.8999938964844,254.92999267578125,255.52999877929688,255.29112243652344,72142800,0.0,0.0
2026-01-20,AAPL,252.72999572753906,254.7899932861328,243.4199981689453,246.6999969482422,246.46937561035156,80267500,0.0,0.0
2026-01-21,AAPL,248.6999969482422,251.55999755859375,245.17999267578125,247.64999389648438,247.41848754882812,54641700,0.0,0.0
2026-01-22,AAPL,249.1999969482422,251.0,248.14999389648438,248.35000610351562,248.1178436279297,39708300,0.0,0.0
2026-01-23,AAPL,247.32000732421875,249.41000366210938,244.67999267578125,248.0399932861328,247.80812072753906,41689000,0.0,0.0
2026-01-26,AAPL,251.47999572753906,256.55999755859375,249.8000030517578,255.41000366210938,255.17123413085938,55969200,0.0,0.0
2026-01-27,AAPL,259.1700134277344,261.95001220703125,258.2099914550781,258.2699890136719,258.0285339355469,49648300,0.0,0.0
2026-01-28,AAPL,257.6499938964844,258.8599853515625,254.50999450683594,256.44000244140625,256.2002868652344,41288000,0.0,0.0
2026-01-29,AAPL,258.0,259.6499938964844,254.41000366210938,258.2799987792969,258.0385437011719,67253000,0.0,0.0
2026-01-30,AAPL,255.1699981689453,261.8999938964844,252.17999267578125,259.4800109863281,259.2374267578125,92443400,0.0,0.0
2026-02-02,AAPL,260.0299987792969,270.489990234375,259.2099914550781,270.010009765625,269.7575988769531,73913400,0.0,0.0
2026-02-03,AAPL,269.20001220703125,271.8800048828125,267.6099853515625,269.4800109863281,269.22808837890625,64394700,0.0,0.0
2026-02-04,AAPL,272.2900085449219,278.95001220703125,272.2900085449219,276.489990234375,276.23150634765625,90545700,0.0,0.0
2026-02-05,AAPL,278.1300048828125,279.5,273.2300109863281,275.9100036621094,275.6520690917969,52977400,0.0,0.0
2026-02-06,AAPL,277.1199951171875,280.9100036621094,276.92999267578125,278.1199951171875,277.8599853515625,50453400,0.0,0.0
2026-02-09,AAPL,277.9100036621094,278.20001220703125,271.70001220703125,274.6199951171875,274.6199951171875,44623400,0.26,0.0
2026-02-10,AAPL,274.8900146484375,275.3699951171875,272.94000244140625,273.67999267578125,273.67999267578125,34376900,0.0,0.0
2026-02-11,AAPL,274.70001220703125,280.17999267578125,274.45001220703125,275.5,275.5,51931300,0.0,0.0
2026-02-12,AAPL,275.5899963378906,275.7200012207031,260.17999267578125,261.7300109863281,261.7300109863281,81077200,0.0,0.0
2026-02-13,AAPL,262.010009765625,262.2300109863281,255.4499969482422,255.77999877929688,255.77999877929688,56290700,0.0,0.0
2026-02-17,AAPL,258.04998779296875,266.2900085449219,255.5399932861328,263.8800048828125,263.8800048828125,58469100,0.0,0.0
2026-02-18,AAPL,263.6000061035156,266.82000732421875,262.45001220703125,264.3500061035156,264.3500061035156,34203300,0.0,0.0
2026-02-19,AAPL,262.6000061035156,264.4800109863281,260.04998779296875,260.5799865722656,260.5799865722656,30845300,0.0,0.0
2026-02-20,AAPL,258.9700012207031,264.75,258.1600036621094,264.5799865722656,264.5799865722656,42070500,0.0,0.0
2026-02-23,AAPL,263.489990234375,269.42999267578125,263.3800048828125,266.17999267578125,266.17999267578125,37308200,0.0,0.0
2026-02-24,AAPL,267.8599853515625,274.8900146484375,267.7099914550781,272.1400146484375,272.1400146484375,47014600,0.0,0.0
2026-02-25,AAPL,271.7799987792969,274.94000244140625,271.04998779296875,274.2300109863281,274.2300109863281,33714300,0.0,0.0
2026-02-26,AAPL,274.95001220703125,276.1099853515625,270.79998779296875,272.95001220703125,272.95001220703125,32345100,0.0,0.0
2026-02-27,AAPL,272.80999755859375,272.80999755859375,262.8900146484375,264.17999267578125,264.17999267578125,72366500,0.0,0.0
2026-03-02,AAPL,262.4100036621094,266.5299987792969,260.20001220703125,264.7200012207031,264.7200012207031,41827900,0.0,0.0
2026-03-03,AAPL,263.4800109863281,265.55999755859375,260.1300048828125,263.75,263.75,38568900,0.0,0.0
2026-03-04,AAPL,264.6499938964844,266.1499938964844,261.4200134277344,262.5199890136719,262.5199890136719,39803100,0.0,0.0
2026-03-05,AAPL,260.7900085449219,261.55999755859375,257.25,260.2900085449219,260.2900085449219,49658600,0.0,0.0
2026-03-06,AAPL,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,257.4599914550781,41120000,0.0,0.0
2026-03-09,AAPL,255.69000244140625,261.1499938964844,253.67999267578125,259.8800048828125,259.8800048828125,38218500,0.0,0.0
2026-03-10,AAPL,257.6499938964844,262.4800109863281,256.95001220703125,260.8299865722656,260.8299865722656,30590800,0.0,0.0
2026-03-11,AAPL,261.0899963378906,262.1300048828125,259.54998779296875,260.80999755859375,260.80999755859375,26218900,0.0,0.0
2026-03-12,AAPL,258.6600036621094,258.95001220703125,254.17999267578125,255.75999450683594,255.75999450683594,40794000,0.0,0.0
2026-03-13,AAPL,255.47999572753906,256.3299865722656,249.52000427246094,250.1199951171875,250.1199951171875,36930000,0.0,0.0
2026-03-16,AAPL,252.11000061035156,253.88999938964844,249.8800048828125,252.82000732421875,252.82000732421875,32074200,0.0,0.0
2026-03-17,AAPL,252.9600067138672,255.1300048828125,252.17999267578125,254.22999572753906,254.22999572753906,32361600,0.0,0.0
2026-03-18,AAPL,252.6300048828125,254.94000244140625,249.0,249.94000244140625,249.94000244140625,35757900,0.0,0.0
2026-03-19,AAPL,249.39999389648438,251.8300018310547,247.3000030517578,248.9600067138672,248.9600067138672,34864100,0.0,0.0
2026-03-20,AAPL,247.97999572753906,249.1999969482422,246.0,247.99000549316406,247.99000549316406,88331100,0.0,0.0
2026-03-23,AAPL,253.97000122070312,254.60000610351562,250.27999877929688,251.49000549316406,251.49000549316406,40546100,0.0,0.0
2026-03-24,AAPL,250.35000610351562,254.8300018310547,249.5500030517578,251.63999938964844,251.63999938964844,45152300,0.0,0.0
2026-03-25,AAPL,254.10000610351562,255.0,251.60000610351562,252.6199951171875,252.6199951171875,28476700,0.0,0.0
2026-03-26,AAPL,252.1199951171875,257.0,250.77000427246094,252.88999938964844,252.88999938964844,41796700,0.0,0.0
2026-03-27,AAPL,253.89999389648438,255.49000549316406,248.07000732421875,248.8000030517578,248.8000030517578,47900000,0.0,0.0
2026-03-30,AAPL,250.07000732421875,250.8699951171875,245.50999450683594,246.6300048828125,246.6300048828125,39446200,0.0,0.0
2026-03-31,AAPL,247.91000366210938,255.47999572753906,247.10000610351562,253.7899932861328,253.7899932861328,49598100,0.0,0.0
2026-04-01,AAPL,254.0800018310547,256.17999267578125,253.3300018310547,255.6300048828125,255.6300048828125,40059400,0.0,0.0
2026-04-02,AAPL,254.1999969482422,256.1300048828125,250.64999389648438,255.9199981689453,255.9199981689453,31289400,0.0,0.0
2026-04-06,AAPL,256.510009765625,262.1600036621094,256.4599914550781,258.8599853515625,258.8599853515625,29329900,0.0,0.0
2026-04-07,AAPL,256.1600036621094,256.20001220703125,245.6999969482422,253.5,253.5,62148000,0.0,0.0
2026-04-08,AAPL,258.45001220703125,259.75,256.5299987792969,258.8999938964844,258.8999938964844,41032800,0.0,0.0
2026-04-09,AAPL,259.0,261.1199951171875,256.07000732421875,260.489990234375,260.489990234375,28084500,0.0,0.0
2025-07-01,GOOGL,175.74000549316406,176.08999633789062,173.52999877929688,175.83999633789062,175.44451904296875,35904500,0.0,0.0
2025-07-02,GOOGL,175.5399932861328,178.86000061035156,175.07000732421875,178.63999938964844,178.23822021484375,29128900,0.0,0.0
2025-07-03,GOOGL,178.5,179.6699981689453,177.0500030517578,179.52999877929688,179.126220703125,21689700,0.0,0.0
2025-07-07,GOOGL,179.05999755859375,179.3000030517578,175.67999267578125,176.7899932861328,176.3923797607422,34175600,0.0,0.0
2025-07-08,GOOGL,177.85000610351562,177.9499969482422,172.80999755859375,174.36000061035156,173.9678497314453,40442500,0.0,0.0
2025-07-09,GOOGL,175.25,179.44000244140625,172.77000427246094,176.6199951171875,176.22276306152344,43025600,0.0,0.0
2025-07-10,GOOGL,175.6300048828125,178.42999267578125,174.3800048828125,177.6199951171875,177.22052001953125,29252400,0.0,0.0
2025-07-11,GOOGL,176.7899932861328,181.42999267578125,176.47999572753906,180.19000244140625,179.78475952148438,34282900,0.0,0.0
2025-07-14,GOOGL,181.00999450683594,183.6699981689453,179.67999267578125,181.55999755859375,181.1516571044922,32536600,0.0,0.0
2025-07-15,GOOGL,182.80999755859375,184.22000122070312,181.60000610351562,182.0,181.59066772460938,33448300,0.0,0.0
2025-07-16,GOOGL,183.24000549316406,184.3300018310547,182.02999877929688,182.97000122070312,182.55850219726562,33104200,0.0,0.0
2025-07-17,GOOGL,182.13999938964844,184.05999755859375,180.47999572753906,183.5800018310547,183.1671142578125,31992600,0.0,0.0
2025-07-18,GOOGL,185.39999389648438,186.4199981689453,183.7100067138672,185.05999755859375,184.643798828125,34014500,0.0,0.0
2025-07-21,GOOGL,186.25,190.2899932861328,186.14999389648438,190.10000610351562,189.67247009277344,45803100,0.0,0.0
2025-07-22,GOOGL,191.5,191.64999389648438,187.4600067138672,191.33999633789062,190.90966796875,44660200,0.0,0.0
2025-07-23,GOOGL,191.5,192.52999877929688,189.17999267578125,190.22999572753906,189.8021697998047,58681900,0.0,0.0
2025-07-24,GOOGL,197.02999877929688,197.9499969482422,191.0,192.1699981689453,191.73777770996094,74881700,0.0,0.0
2025-07-25,GOOGL,191.97999572753906,194.3300018310547,191.25999450683594,193.17999267578125,192.74551391601562,39785900,0.0,0.0
2025-07-28,GOOGL,193.64999389648438,194.0500030517578,190.83999633789062,192.5800018310547,192.14686584472656,38139500,0.0,0.0
2025-07-29,GOOGL,192.42999267578125,195.9199981689453,192.0800018310547,195.75,195.30975341796875,41389200,0.0,0.0
2025-07-30,GOOGL,195.60000610351562,197.60000610351562,194.69000244140625,196.52999877929688,196.08799743652344,32445400,0.0,0.0
2025-07-31,GOOGL,195.7100067138672,195.99000549316406,191.08999633789062,191.89999389648438,191.46839904785156,51329200,0.0,0.0
2025-08-01,GOOGL,189.02999877929688,190.8300018310547,187.82000732421875,189.1300048828125,188.7046356201172,34832200,0.0,0.0
2025-08-04,GOOGL,190.2899932861328,195.27000427246094,190.1199951171875,195.0399932861328,194.60133361816406,31547400,0.0,0.0
2025-08-05,GOOGL,194.7100067138672,197.86000061035156,193.88999938964844,194.6699981689453,194.23216247558594,31602300,0.0,0.0
2025-08-06,GOOGL,194.5,196.6300048828125,193.6699981689453,196.08999633789062,195.64898681640625,21562900,0.0,0.0
2025-08-07,GOOGL,197.05999755859375,197.5399932861328,194.3300018310547,196.52000427246094,196.07801818847656,26321800,0.0,0.0
2025-08-08,GOOGL,197.22000122070312,202.61000061035156,197.1699981689453,201.4199981689453,200.9669952392578,39161800,0.0,0.0
2025-08-11,GOOGL,200.94000244140625,201.47999572753906,199.07000732421875,201.0,200.54794311523438,25832400,0.0,0.0
2025-08-12,GOOGL,201.3699951171875,204.5,200.58999633789062,203.33999633789062,202.88267517089844,30397900,0.0,0.0
2025-08-13,GOOGL,204.1300048828125,204.52999877929688,197.50999450683594,201.9600067138672,201.5057830810547,28342900,0.0,0.0
2025-08-14,GOOGL,201.5,204.44000244140625,201.22999572753906,202.94000244140625,202.48358154296875,25230400,0.0,0.0
2025-08-15,GOOGL,203.85000610351562,206.44000244140625,201.27999877929688,203.89999389648438,203.44140625,34931400,0.0,0.0
2025-08-18,GOOGL,204.1999969482422,205.27000427246094,202.49000549316406,203.5,203.0423126220703,18526600,0.0,0.0
2025-08-19,GOOGL,203.02999877929688,203.44000244140625,199.9600067138672,201.57000732421875,201.11666870117188,24240200,0.0,0.0
2025-08-20,GOOGL,200.72999572753906,201.27999877929688,196.60000610351562,199.32000732421875,198.87171936035156,28955500,0.0,0.0
2025-08-21,GOOGL,199.75,202.47999572753906,199.42999267578125,199.75,199.30075073242188,19774600,0.0,0.0
2025-08-22,GOOGL,202.72999572753906,208.5399932861328,201.3000030517578,206.08999633789062,205.62649536132812,42827000,0.0,0.0
2025-08-25,GOOGL,206.42999267578125,210.52000427246094,205.27999877929688,208.49000549316406,208.02108764648438,29928900,0.0,0.0
2025-08-26,GOOGL,207.50999450683594,207.85000610351562,205.6999969482422,207.13999938964844,206.6741180419922,28464100,0.0,0.0
2025-08-27,GOOGL,205.6999969482422,208.91000366210938,205.64999389648438,207.47999572753906,207.01336669921875,23022900,0.0,0.0
2025-08-28,GOOGL,207.25,212.22000122070312,206.89999389648438,211.63999938964844,211.16400146484375,32339300,0.0,0.0
2025-08-29,GOOGL,210.50999450683594,214.64999389648438,210.1999969482422,212.91000366210938,212.43116760253906,39728400,0.0,0.0
2025-09-02,GOOGL,208.44000244140625,211.67999267578125,206.1999969482422,211.35000610351562,210.8746795654297,47523000,0.0,0.0
2025-09-03,GOOGL,226.2100067138672,231.30999755859375,224.7899932861328,230.66000366210938,230.14125061035156,103336100,0.0,0.0
2025-09-04,GOOGL,229.64999389648438,232.3699951171875,226.11000061035156,232.3000030517578,231.7775421142578,51684200,0.0,0.0
2025-09-05,GOOGL,232.1999969482422,235.75999450683594,231.89999389648438,235.0,234.4714813232422,46588900,0.0,0.0
2025-09-08,GOOGL,235.47000122070312,238.1300048828125,233.6699981689453,234.0399932861328,233.72247314453125,32474700,0.21,0.0
2025-09-09,GOOGL,234.1699981689453,240.47000122070312,233.22999572753906,239.6300048828125,239.30490112304688,38061000,0.0,0.0
2025-09-10,GOOGL,238.89999389648438,241.66000366210938,237.85000610351562,239.1699981689453,238.84552001953125,35141100,0.0,0.0
2025-09-11,GOOGL,239.8800048828125,242.25,236.25,240.3699951171875,240.0438995361328,30599300,0.0,0.0
2025-09-12,GOOGL,240.3699951171875,242.0800018310547,238.0,240.8000030517578,240.4733123779297,26771600,0.0,0.0
2025-09-15,GOOGL,244.66000366210938,252.41000366210938,244.66000366210938,251.61000061035156,251.26864624023438,58383800,0.0,0.0
2025-09-16,GOOGL,252.0800018310547,253.0399932861328,249.47000122070312,251.16000366210938,250.8192596435547,34109700,0.0,0.0
2025-09-17,GOOGL,251.22000122070312,251.60000610351562,246.27999877929688,249.52999877929688,249.19146728515625,34108000,0.0,0.0
2025-09-18,GOOGL,251.67999267578125,253.99000549316406,249.8000030517578,252.02999877929688,251.68807983398438,31239500,0.0,0.0
2025-09-19,GOOGL,253.25,256.0,251.80999755859375,254.72000122070312,254.3744354248047,55571400,0.0,0.0
2025-09-22,GOOGL,254.42999267578125,255.77999877929688,250.3000030517578,252.52999877929688,252.18740844726562,32290500,0.0,0.0
2025-09-23,GOOGL,253.0399932861328,254.36000061035156,250.47999572753906,251.66000366210938,251.31858825683594,26628000,0.0,0.0
2025-09-24,GOOGL,251.66000366210938,252.35000610351562,246.44000244140625,247.13999938964844,246.80471801757812,28201000,0.0,0.0
2025-09-25,GOOGL,244.39999389648438,246.49000549316406,240.74000549316406,245.7899932861328,245.45652770996094,31020400,0.0,0.0
